Symbol,Signal_Type,Signal_date,Signal_Price,Signal_Rank,ret_1w,ret_1w_price,ret_1w_date,ret_2w,ret_2w_price,ret_2w_date,ret_1m,ret_1m_price,ret_1m_date,ret_3m,ret_3m_price,ret_3m_date,ret_6m,ret_6m_price,ret_6m_date,ret_1y,ret_1y_price,ret_1y_date,ret_sinceSignal,current_price,current_date,ret_1w_perc,ret_2w_perc,ret_1m_perc,ret_3m_perc,ret_6m_perc,ret_1y_perc,ret_sinceSignal_perc,Updated_Signal_Price
MEGASTAR,Golden cross,2024-09-03,313.0,3,-5.18,296.79998779296875,2024-09-10 00:00:00,-9.46,283.3999938964844,2024-09-17 00:00:00,-14.31,268.20001220703125,2024-10-03 00:00:00,-26.62,229.69000244140625,2024-12-02 00:00:00,-31.17,215.44000244140625,2025-03-03 00:00:00,-26.2,231.0,2025-09-03 00:00:00,-8.79,285.5,2025-10-31 00:00:00,-5.18,-9.46,-14.31,-26.62,-31.17,-26.2,-8.79,313.0
MENONBE,Golden cross,2024-09-25,137.0,1,-8.27,125.67401123046875,2024-10-03 00:00:00,-11.94,120.63719177246094,2024-10-09 00:00:00,-16.74,114.06271362304688,2024-10-25 00:00:00,-15.85,115.28495788574219,2024-12-24 00:00:00,-29.37,96.76405334472656,2025-03-24 00:00:00,-4.79,130.44000244140625,2025-09-25 00:00:00,-14.04,117.7699966430664,2025-10-30 00:00:00,-8.27,-11.94,-16.74,-15.85,-29.37,-4.79,-14.04,135.0
METROBRAND,Golden cross,2025-09-12,1288.0,1,1.79,1311.0999755859375,2025-09-19 00:00:00,-5.36,1219.0,2025-09-26 00:00:00,-5.32,1219.5,2025-10-13 00:00:00,,,,,,,,,,-11.77,1136.4000244140625,2025-10-30 00:00:00,1.79,-5.36,-5.32,,,,-11.77,1288.0
METROBRAND,Golden cross,2025-09-11,1271.0,1,2.49,1302.5999755859375,2025-09-18 00:00:00,-1.13,1256.5999755859375,2025-09-25 00:00:00,-4.05,1219.5,2025-10-13 00:00:00,,,,,,,,,,-10.59,1136.4000244140625,2025-10-30 00:00:00,2.49,-1.13,-4.05,,,,-10.59,1271.0
METROBRAND,Golden cross,2025-07-31,1244.0,7,-9.17,1129.9822998046875,2025-08-07 00:00:00,-11.72,1098.1502685546875,2025-08-14 00:00:00,-6.74,1160.11767578125,2025-09-01 00:00:00,-8.39,1139.5999755859375,2025-10-29 00:00:00,,,,,,,-8.65,1136.4000244140625,2025-10-30 00:00:00,-9.17,-11.72,-6.74,-8.39,,,-8.65,1241.0
METROBRAND,Golden cross,2025-07-29,1218.0,7,-3.43,1176.283203125,2025-08-05 00:00:00,-7.66,1124.6934814453125,2025-08-12 00:00:00,-6.23,1142.1561279296875,2025-08-28 00:00:00,-3.33,1177.5,2025-10-27 00:00:00,,,,,,,-6.7,1136.4000244140625,2025-10-30 00:00:00,-3.43,-7.66,-6.23,-3.33,,,-6.7,1215.0
METROBRAND,Golden cross,2024-12-04,1249.0,2,-0.17,1246.917724609375,2024-12-11 00:00:00,1.02,1261.70458984375,2024-12-18 00:00:00,-0.24,1246.0333251953125,2025-01-03 00:00:00,-9.14,1134.81201171875,2025-03-04 00:00:00,-3.35,1207.217041015625,2025-06-02 00:00:00,,,,-9.02,1136.4000244140625,2025-10-30 00:00:00,-0.17,1.02,-0.24,-9.14,-3.35,,-9.02,1227.0
METROPOLIS,Accumulation Signal,2025-07-15,1871.0999755859373,6,5.91,1981.5999755859375,2025-07-22 00:00:00,4.23,1950.300048828125,2025-07-29 00:00:00,13.37,2121.300048828125,2025-08-14 00:00:00,5.56,1975.0999755859375,2025-10-13 00:00:00,,,,,,,4.9,1962.800048828125,2025-10-30 00:00:00,5.91,4.23,13.37,5.56,,,4.9,1871.0
METROPOLIS,Accumulation Signal,2025-07-11,1885.300048828125,6,2.83,1938.699951171875,2025-07-18 00:00:00,4.43,1968.800048828125,2025-07-25 00:00:00,8.39,2043.4000244140625,2025-08-11 00:00:00,5.7,1992.800048828125,2025-10-09 00:00:00,,,,,,,4.11,1962.800048828125,2025-10-30 00:00:00,2.83,4.43,8.39,5.7,,,4.11,1885.0
MGEL,Golden cross,2024-04-26,11.0,3,3.28,11.361262321472168,2024-05-03 00:00:00,-2.54,10.72049617767334,2024-05-10 00:00:00,-4.45,10.510980606079102,2024-05-27 00:00:00,22.75,13.501992225646973,2024-07-25 00:00:00,6.75,11.743035316467285,2024-10-23 00:00:00,23.47,13.581944465637207,2025-04-28 00:00:00,32.36,14.5600004196167,2025-10-31 00:00:00,3.28,-2.54,-4.45,22.75,6.75,23.47,32.36,11.0
MGL,Golden cross,2025-07-04,1542.0,8,-4.91,1466.28515625,2025-07-11 00:00:00,-3.31,1490.9500732421875,2025-07-18 00:00:00,-14.64,1316.2232666015625,2025-08-04 00:00:00,-16.91,1281.300048828125,2025-10-03 00:00:00,,,,,,,-17.53,1271.699951171875,2025-10-30 00:00:00,-4.91,-3.31,-14.64,-16.91,,,-17.53,1522.0
MINDACORP,Accumulation Signal,2025-09-26,571.2999877929688,8,2.98,588.2999877929688,2025-10-03 00:00:00,3.09,588.9500122070312,2025-10-10 00:00:00,-1.49,562.7999877929688,2025-10-27 00:00:00,,,,,,,,,,-0.38,569.1500244140625,2025-10-30 00:00:00,2.98,3.09,-1.49,,,,-0.38,571.0
MINDACORP,Golden cross,2025-07-17,536.0,10,-4.23,513.3070678710938,2025-07-24 00:00:00,-7.02,498.3844909667969,2025-07-31 00:00:00,-4.73,510.6499938964844,2025-08-18 00:00:00,6.11,568.75,2025-10-15 00:00:00,,,,,,,6.18,569.1500244140625,2025-10-30 00:00:00,-4.23,-7.02,-4.73,6.11,,,6.18,536.0
MINDACORP,Golden cross,2025-05-29,533.0,7,0.52,535.7658081054688,2025-06-05 00:00:00,3.73,552.8843994140625,2025-06-12 00:00:00,-2.34,520.5438232421875,2025-06-30 00:00:00,-5.95,501.29998779296875,2025-08-28 00:00:00,,,,,,,6.78,569.1500244140625,2025-10-30 00:00:00,0.52,3.73,-2.34,-5.95,,,6.78,532.0
MINDACORP,Golden cross,2025-05-28,540.0,3,-4.44,516.0021362304688,2025-06-04 00:00:00,5.94,572.0491333007812,2025-06-11 00:00:00,-5.16,512.1591796875,2025-06-27 00:00:00,-7.59,499.0,2025-08-26 00:00:00,,,,,,,5.4,569.1500244140625,2025-10-30 00:00:00,-4.44,5.94,-5.16,-7.59,,,5.4,539.0
MINDACORP,Golden cross,2025-05-27,551.0,7,-7.03,512.259033203125,2025-06-03 00:00:00,4.05,573.296875,2025-06-10 00:00:00,-7.26,511.0113220214844,2025-06-26 00:00:00,-6.92,512.8499755859375,2025-08-25 00:00:00,,,,,,,3.29,569.1500244140625,2025-10-30 00:00:00,-7.03,4.05,-7.26,-6.92,,,3.29,550.0
MINDTECK,Accumulation Signal,2025-10-14,253.72999572753906,1,16.75,296.2200012207031,2025-10-21 00:00:00,8.67,275.7300109863281,2025-10-28 00:00:00,,,,,,,,,,,,,5.23,266.989990234375,2025-10-30 00:00:00,16.75,8.67,,,,,5.23,254.0
MINDTECK,Accumulation Signal,2025-10-03,247.3000030517578,8,11.94,276.8299865722656,2025-10-10 00:00:00,15.39,285.3699951171875,2025-10-17 00:00:00,,,,,,,,,,,,,7.96,266.989990234375,2025-10-30 00:00:00,11.94,15.39,,,,,7.96,247.0
MINDTECK,Accumulation Signal,2025-09-30,239.0,3,22.73,293.32000732421875,2025-10-07 00:00:00,6.16,253.72999572753906,2025-10-14 00:00:00,11.71,266.989990234375,2025-10-30 00:00:00,,,,,,,,,,11.71,266.989990234375,2025-10-30 00:00:00,22.73,6.16,11.71,,,,11.71,228.0
MINDTECK,Accumulation Signal,2025-09-26,241.2400054931641,6,2.51,247.3000030517578,2025-10-03 00:00:00,14.75,276.8299865722656,2025-10-10 00:00:00,12.0,270.20001220703125,2025-10-27 00:00:00,,,,,,,,,,10.67,266.989990234375,2025-10-30 00:00:00,2.51,14.75,12.0,,,,10.67,241.0
MIRZAINT,Golden cross,2025-09-19,43.0,2,-7.91,39.599998474121094,2025-09-26 00:00:00,-9.98,38.709999084472656,2025-10-03 00:00:00,-8.88,39.18000030517578,2025-10-20 00:00:00,,,,,,,,,,-12.63,37.56999969482422,2025-10-30 00:00:00,-7.91,-9.98,-8.88,,,,-12.63,43.0
MMFL,Golden cross,2024-04-25,534.0,4,2.17,545.5887451171875,2024-05-02 00:00:00,3.0,550.0327758789062,2024-05-09 00:00:00,15.24,615.3925170898438,2024-05-27 00:00:00,17.84,629.2762451171875,2024-07-24 00:00:00,-6.64,498.5271911621094,2024-10-22 00:00:00,-36.25,340.4419250488281,2025-04-25 00:00:00,-42.78,305.54998779296875,2025-10-31 00:00:00,2.17,3.0,15.24,17.84,-6.64,-36.25,-42.78,524.0
MMFL,Golden cross,2024-04-19,525.0,4,6.87,561.08154296875,2024-04-26 00:00:00,5.21,552.3408203125,2024-05-03 00:00:00,5.68,554.8451538085938,2024-05-21 00:00:00,19.95,629.72119140625,2024-07-18 00:00:00,4.53,548.800048828125,2024-10-16 00:00:00,-33.13,351.0699157714844,2025-04-21 00:00:00,-41.8,305.54998779296875,2025-10-31 00:00:00,6.87,5.21,5.68,19.95,4.53,-33.13,-41.8,519.0
MMP,Accumulation Signal,2025-07-04,300.3999938964844,10,-2.72,292.2420349121094,2025-07-11 00:00:00,-5.0,285.3926086425781,2025-07-18 00:00:00,-15.14,254.91763305664062,2025-08-04 00:00:00,-5.91,282.6499938964844,2025-10-03 00:00:00,,,,,,,-4.09,288.1000061035156,2025-10-31 00:00:00,-2.72,-5.0,-15.14,-5.91,,,-4.09,298.0
MODIRUBBER,Golden cross,2025-05-02,131.0,2,-7.34,121.37999725341797,2025-05-09 00:00:00,4.32,136.66000366210938,2025-05-16 00:00:00,-0.65,130.14999389648438,2025-06-02 00:00:00,-9.54,118.5,2025-07-31 00:00:00,-0.98,129.7100067138672,2025-10-29 00:00:00,,,,-1.76,128.6999969482422,2025-10-31 00:00:00,-7.34,4.32,-0.65,-9.54,-0.98,,-1.76,131.0
MODIRUBBER,Golden cross,2025-04-29,143.0,4,-12.17,125.5999984741211,2025-05-06 00:00:00,-13.61,123.54000091552734,2025-05-13 00:00:00,-8.51,130.8300018310547,2025-05-29 00:00:00,-18.18,117.0,2025-07-28 00:00:00,-8.64,130.63999938964844,2025-10-27 00:00:00,,,,-10.0,128.6999969482422,2025-10-31 00:00:00,-12.17,-13.61,-8.51,-18.18,-8.64,,-10.0,138.0
MODIRUBBER,Golden cross,2025-04-29,138.0,5,-8.99,125.5999984741211,2025-05-06 00:00:00,-10.48,123.54000091552734,2025-05-13 00:00:00,-5.2,130.8300018310547,2025-05-29 00:00:00,-15.22,117.0,2025-07-28 00:00:00,-5.33,130.63999938964844,2025-10-27 00:00:00,,,,-6.74,128.6999969482422,2025-10-31 00:00:00,-8.99,-10.48,-5.2,-15.22,-5.33,,-6.74,138.0
MODTHREAD,Golden cross,2025-08-22,57.0,2,-2.7,55.459999084472656,2025-08-29 00:00:00,3.96,59.2599983215332,2025-09-05 00:00:00,-12.72,49.75,2025-09-22 00:00:00,,,,,,,,,,-18.95,46.20000076293945,2025-10-31 00:00:00,-2.7,3.96,-12.72,,,,-18.95,57.0
MOKSH,Golden cross,2024-07-25,19.0,4,-9.47,17.200000762939453,2024-08-01 00:00:00,-4.05,18.229999542236328,2024-08-08 00:00:00,12.26,21.329999923706055,2024-08-26 00:00:00,-0.58,18.889999389648438,2024-10-23 00:00:00,-10.37,17.030000686645508,2025-01-21 00:00:00,-27.26,13.819999694824219,2025-07-25 00:00:00,-26.21,14.020000457763672,2025-10-31 00:00:00,-9.47,-4.05,12.26,-0.58,-10.37,-27.26,-26.21,19.0
MOL,Golden cross,2024-08-07,88.0,2,-0.91,87.19999694824219,2024-08-14 00:00:00,7.98,95.0199966430664,2024-08-21 00:00:00,19.76,105.38999938964844,2024-09-06 00:00:00,15.14,101.31999969482422,2024-11-05 00:00:00,-11.1,78.2300033569336,2025-02-03 00:00:00,-0.9,87.20999908447266,2025-08-07 00:00:00,-7.66,81.26000213623047,2025-10-30 00:00:00,-0.91,7.98,19.76,15.14,-11.1,-0.9,-7.66,88.0
MOLDTECH,Golden cross,2024-07-08,280.0,7,-2.53,272.9197082519531,2024-07-15 00:00:00,-10.77,249.84286499023438,2024-07-22 00:00:00,-17.97,229.68148803710938,2024-08-07 00:00:00,-22.42,217.21888732910156,2024-10-07 00:00:00,-29.61,197.08485412597656,2025-01-06 00:00:00,-42.63,160.63479614257812,2025-07-08 00:00:00,-27.52,202.9499969482422,2025-10-31 00:00:00,-2.53,-10.77,-17.97,-22.42,-29.61,-42.63,-27.52,279.0
MOLDTKPAC,Golden cross,2025-06-25,702.0,1,-0.15,700.9708862304688,2025-07-02 00:00:00,0.01,702.0681762695312,2025-07-09 00:00:00,5.3,739.2265014648438,2025-07-25 00:00:00,14.13,801.2000122070312,2025-09-23 00:00:00,,,,,,,-1.28,693.0,2025-10-31 00:00:00,-0.15,0.01,5.3,14.13,,,-1.28,700.0
MONTECARLO,Accumulation Signal,2025-09-30,685.5,2,-3.8,659.4500122070312,2025-10-07 00:00:00,-4.46,654.9500122070312,2025-10-14 00:00:00,2.71,704.0499877929688,2025-10-30 00:00:00,,,,,,,,,,2.21,700.6500244140625,2025-10-31 00:00:00,-3.8,-4.46,2.71,,,,2.21,685.0
MONTECARLO,Accumulation Signal,2025-09-26,666.0499877929688,5,3.3,688.0,2025-10-03 00:00:00,-0.11,665.2999877929688,2025-10-10 00:00:00,4.44,695.6500244140625,2025-10-27 00:00:00,,,,,,,,,,5.19,700.6500244140625,2025-10-31 00:00:00,3.3,-0.11,4.44,,,,5.19,666.0
MONTECARLO,Golden cross,2024-09-06,740.0,1,6.38,787.2062377929688,2024-09-13 00:00:00,5.11,777.8439331054688,2024-09-20 00:00:00,1.06,747.8652954101562,2024-10-07 00:00:00,21.83,901.542236328125,2024-12-05 00:00:00,-25.87,548.5413208007812,2025-03-05 00:00:00,-19.42,596.2742309570312,2025-09-08 00:00:00,-5.32,700.6500244140625,2025-10-31 00:00:00,6.38,5.11,1.06,21.83,-25.87,-19.42,-5.32,699.0
MONTECARLO,Golden cross,2024-08-28,712.0,2,-5.08,675.8167114257812,2024-09-04 00:00:00,-2.89,691.4531860351562,2024-09-11 00:00:00,10.4,786.0419921875,2024-09-27 00:00:00,12.55,801.370849609375,2024-11-26 00:00:00,-16.42,595.1100463867188,2025-02-24 00:00:00,-22.01,555.2839965820312,2025-08-28 00:00:00,-1.59,700.6500244140625,2025-10-31 00:00:00,-5.08,-2.89,10.4,12.55,-16.42,-22.01,-1.59,691.0
MPHASIS,Golden cross,2024-06-12,2347.0,7,-1.4,2314.158447265625,2024-06-19 00:00:00,-1.07,2321.884033203125,2024-06-26 00:00:00,12.4,2637.98828125,2024-07-12 00:00:00,28.68,3020.053955078125,2024-09-10 00:00:00,29.69,3043.780029296875,2024-12-09 00:00:00,11.3,2612.10546875,2025-06-12 00:00:00,23.29,2893.699951171875,2025-10-30 00:00:00,-1.4,-1.07,12.4,28.68,29.69,11.3,23.29,2301.0
MRPL,Accumulation Signal,2025-10-16,143.58999633789062,1,1.68,146.0,2025-10-23 00:00:00,13.23,162.5800018310547,2025-10-30 00:00:00,,,,,,,,,,,,,13.23,162.5800018310547,2025-10-30 00:00:00,1.68,13.23,,,,,13.23,144.0
MRPL,Accumulation Signal,2025-10-14,141.00999450683594,6,6.7,150.4600067138672,2025-10-21 00:00:00,8.43,152.89999389648438,2025-10-28 00:00:00,,,,,,,,,,,,,15.3,162.5800018310547,2025-10-30 00:00:00,6.7,8.43,,,,,15.3,141.0
MSUMI,Golden cross,2025-07-14,42.0,9,4.31,43.810001373291016,2025-07-21 00:00:00,-4.74,40.0099983215332,2025-07-28 00:00:00,-10.33,37.65999984741211,2025-08-13 00:00:00,7.24,45.040000915527344,2025-10-13 00:00:00,,,,,,,12.88,47.40999984741211,2025-10-30 00:00:00,4.31,-4.74,-10.33,7.24,,,12.88,42.0
MSUMI,Golden cross,2025-07-10,43.0,6,-0.05,42.97999954223633,2025-07-17 00:00:00,-3.72,41.400001525878906,2025-07-24 00:00:00,-10.98,38.279998779296875,2025-08-11 00:00:00,6.37,45.7400016784668,2025-10-08 00:00:00,,,,,,,10.26,47.40999984741211,2025-10-30 00:00:00,-0.05,-3.72,-10.98,6.37,,,10.26,43.0
MSUMI,Golden cross,2025-07-08,65.0,2,-33.61,43.1533317565918,2025-07-15 00:00:00,-34.09,42.84000015258789,2025-07-22 00:00:00,-41.11,38.279998779296875,2025-08-07 00:00:00,-30.09,45.439998626708984,2025-10-06 00:00:00,,,,,,,-27.06,47.40999984741211,2025-10-30 00:00:00,-33.61,-34.09,-41.11,-30.09,,,-27.06,43.0
MTARTECH,Golden cross,2025-09-23,1869.0,1,-0.94,1851.4000244140625,2025-09-30 00:00:00,5.2,1966.199951171875,2025-10-07 00:00:00,22.59,2291.199951171875,2025-10-23 00:00:00,,,,,,,,,,32.02,2467.39990234375,2025-10-30 00:00:00,-0.94,5.2,22.59,,,,32.02,1869.0
MTARTECH,Golden cross,2025-06-19,1719.0,6,-5.96,1616.5,2025-06-26 00:00:00,-7.82,1584.5,2025-07-03 00:00:00,-11.01,1529.699951171875,2025-07-21 00:00:00,3.73,1783.199951171875,2025-09-17 00:00:00,,,,,,,43.54,2467.39990234375,2025-10-30 00:00:00,-5.96,-7.82,-11.01,3.73,,,43.54,1719.0
MTNL,Golden cross,2025-02-05,56.0,5,-11.5,49.560001373291016,2025-02-12 00:00:00,-14.77,47.72999954223633,2025-02-19 00:00:00,-24.04,42.540000915527344,2025-03-07 00:00:00,-28.11,40.2599983215332,2025-05-06 00:00:00,-18.87,45.43000030517578,2025-08-04 00:00:00,,,,-25.07,41.959999084472656,2025-10-31 00:00:00,-11.5,-14.77,-24.04,-28.11,-18.87,,-25.07,56.0
MUFTI,Golden cross,2025-06-26,164.0,2,-0.46,163.24771118164062,2025-07-03 00:00:00,4.26,170.9893341064453,2025-07-10 00:00:00,-4.79,156.15040588378906,2025-07-28 00:00:00,-30.69,113.66999816894531,2025-09-24 00:00:00,,,,,,,-32.06,111.41999816894531,2025-10-31 00:00:00,-0.46,4.26,-4.79,-30.69,,,-32.06,160.0
MUKANDLTD,Death cross,2024-06-05,144.0,3,9.26,157.3409881591797,2024-06-12 00:00:00,13.14,162.91505432128906,2024-06-19 00:00:00,13.6,163.58746337890625,2024-07-05 00:00:00,4.26,150.13600158691406,2024-09-03 00:00:00,-1.97,141.162353515625,2024-12-02 00:00:00,-17.69,118.52116394042969,2025-06-05 00:00:00,-0.63,143.08999633789062,2025-10-30 00:00:00,9.26,13.14,13.6,4.26,-1.97,-17.69,-0.63,140.0
MUKANDLTD,Death cross,2024-06-04,142.0,2,8.87,154.5929412841797,2024-06-11 00:00:00,15.37,163.82135009765625,2024-06-18 00:00:00,13.8,161.5897674560547,2024-07-04 00:00:00,5.54,149.85989379882812,2024-09-02 00:00:00,-0.59,141.162353515625,2024-12-02 00:00:00,-21.37,111.65779876708984,2025-06-04 00:00:00,0.77,143.08999633789062,2025-10-30 00:00:00,8.87,15.37,13.8,5.54,-0.59,-21.37,0.77,138.0
MUKANDLTD,Golden cross,2025-07-09,143.0,4,-1.13,141.37930297851562,2025-07-16 00:00:00,-6.39,133.8651123046875,2025-07-23 00:00:00,-4.76,136.1999969482422,2025-08-08 00:00:00,-4.99,135.86000061035156,2025-10-07 00:00:00,,,,,,,0.06,143.08999633789062,2025-10-30 00:00:00,-1.13,-6.39,-4.76,-4.99,,,0.06,141.0
MUKANDLTD,Golden cross,2024-09-26,167.0,2,-4.06,160.21409606933594,2024-10-03 00:00:00,-7.12,155.10601806640625,2024-10-10 00:00:00,-17.54,137.7010955810547,2024-10-28 00:00:00,-23.21,128.2442626953125,2024-12-26 00:00:00,-44.16,93.24703216552734,2025-03-25 00:00:00,-22.7,129.08999633789062,2025-09-26 00:00:00,-14.32,143.08999633789062,2025-10-30 00:00:00,-4.06,-7.12,-17.54,-23.21,-44.16,-22.7,-14.32,164.0
MUKKA,Golden cross,2024-07-25,54.0,2,-6.61,50.43000030517578,2024-08-01 00:00:00,-8.17,49.59000015258789,2024-08-08 00:00:00,-10.33,48.41999816894531,2024-08-26 00:00:00,-20.2,43.09000015258789,2024-10-23 00:00:00,-31.02,37.25,2025-01-21 00:00:00,-46.15,29.079999923706055,2025-07-25 00:00:00,-53.44,25.139999389648438,2025-10-30 00:00:00,-6.61,-8.17,-10.33,-20.2,-31.02,-46.15,-53.44,54.0
MUKTAARTS,Death cross,2024-06-04,63.0,7,4.37,65.75,2024-06-11 00:00:00,14.21,71.94999694824219,2024-06-18 00:00:00,8.68,68.47000122070312,2024-07-04 00:00:00,23.13,77.56999969482422,2024-09-02 00:00:00,31.79,83.02999877929688,2024-12-02 00:00:00,15.56,72.80000305175781,2025-06-04 00:00:00,4.76,66.0,2025-10-31 00:00:00,4.37,14.21,8.68,23.13,31.79,15.56,4.76,63.0
MUNJALAU,Golden cross,2025-09-25,106.0,1,-0.63,105.33000183105469,2025-10-03 00:00:00,-5.46,100.20999908447266,2025-10-09 00:00:00,-14.69,90.43000030517578,2025-10-27 00:00:00,,,,,,,,,,-12.35,92.91000366210938,2025-10-31 00:00:00,-0.63,-5.46,-14.69,,,,-12.35,106.0
MUNJALSHOW,Golden cross,2025-07-17,148.0,2,-1.01,146.5016326904297,2025-07-24 00:00:00,-2.92,143.67999267578125,2025-07-31 00:00:00,-9.86,133.41000366210938,2025-08-18 00:00:00,-15.24,125.44000244140625,2025-10-15 00:00:00,,,,,,,-11.98,130.27000427246094,2025-10-31 00:00:00,-1.01,-2.92,-9.86,-15.24,,,-11.98,148.0
MURUDCERA,Death cross,2024-05-29,46.0,5,-10.79,41.03874206542969,2024-06-05 00:00:00,-2.24,44.97101593017578,2024-06-12 00:00:00,7.63,49.511260986328125,2024-06-28 00:00:00,36.95,62.994720458984375,2024-08-27 00:00:00,3.86,47.77613830566406,2024-11-25 00:00:00,-9.4,41.67684555053711,2025-05-29 00:00:00,-5.72,43.369998931884766,2025-10-30 00:00:00,-10.79,-2.24,7.63,36.95,3.86,-9.4,-5.72,45.0
MURUDCERA,Golden cross,2024-12-26,54.0,1,-6.34,50.573707580566406,2025-01-02 00:00:00,-8.67,49.318260192871094,2025-01-09 00:00:00,-23.35,41.390167236328125,2025-01-27 00:00:00,-39.46,32.691017150878906,2025-03-26 00:00:00,-21.89,42.180999755859375,2025-06-24 00:00:00,,,,-19.69,43.369998931884766,2025-10-30 00:00:00,-6.34,-8.67,-23.35,-39.46,-21.89,,-19.69,53.0
MURUDCERA,Golden cross,2024-07-16,57.0,4,-11.43,50.48207092285156,2024-07-23 00:00:00,-1.73,56.01274108886719,2024-07-30 00:00:00,-3.93,54.75755310058594,2024-08-16 00:00:00,-1.93,55.90193557739258,2024-10-14 00:00:00,-21.4,44.80063247680664,2025-01-13 00:00:00,-19.49,45.888023376464844,2025-07-16 00:00:00,-23.91,43.369998931884766,2025-10-30 00:00:00,-11.43,-1.73,-3.93,-1.93,-21.4,-19.49,-23.91,56.0
MVGJL,Golden cross,2025-01-03,293.0,5,-2.8,284.79998779296875,2025-01-10 00:00:00,-6.08,275.20001220703125,2025-01-17 00:00:00,-15.77,246.8000030517578,2025-02-03 00:00:00,-26.41,215.6300048828125,2025-04-03 00:00:00,-24.14,222.25999450683594,2025-07-02 00:00:00,,,,-34.81,191.0,2025-10-31 00:00:00,-2.8,-6.08,-15.77,-26.41,-24.14,,-34.81,293.0
MVGJL,Golden cross,2024-09-17,300.0,3,-3.67,289.0,2024-09-24 00:00:00,-9.77,270.70001220703125,2024-10-01 00:00:00,-13.12,260.6499938964844,2024-10-17 00:00:00,-13.31,260.0799865722656,2024-12-16 00:00:00,-35.29,194.1199951171875,2025-03-17 00:00:00,-31.88,204.35000610351562,2025-09-17 00:00:00,-36.33,191.0,2025-10-31 00:00:00,-3.67,-9.77,-13.12,-13.31,-35.29,-31.88,-36.33,300.0
NAGAFERT,Golden cross,2024-10-10,12.0,2,-8.25,11.010000228881836,2024-10-17 00:00:00,-15.75,10.109999656677246,2024-10-24 00:00:00,-16.08,10.069999694824219,2024-11-11 00:00:00,-24.17,9.100000381469727,2025-01-08 00:00:00,-56.75,5.190000057220459,2025-04-08 00:00:00,-58.08,5.03000020980835,2025-10-10 00:00:00,-58.42,4.989999771118164,2025-10-31 00:00:00,-8.25,-15.75,-16.08,-24.17,-56.75,-58.08,-58.42,12.0
NAGAFERT,Golden cross,2024-06-14,13.0,5,5.23,13.680000305175781,2024-06-21 00:00:00,-2.69,12.649999618530273,2024-06-28 00:00:00,-10.0,11.699999809265137,2024-07-15 00:00:00,-21.77,10.170000076293945,2024-09-12 00:00:00,-22.38,10.09000015258789,2024-12-11 00:00:00,-54.85,5.869999885559082,2025-06-16 00:00:00,-61.62,4.989999771118164,2025-10-31 00:00:00,5.23,-2.69,-10.0,-21.77,-22.38,-54.85,-61.62,13.0
NAHARCAP,Death cross,2024-05-16,292.0,3,-2.12,285.8005065917969,2024-05-23 00:00:00,-4.84,277.8767395019531,2024-05-30 00:00:00,-0.05,291.8424072265625,2024-06-18 00:00:00,3.52,302.2919006347656,2024-08-14 00:00:00,9.21,318.8885192871094,2024-11-12 00:00:00,-7.11,271.23681640625,2025-05-16 00:00:00,0.51,293.5,2025-10-31 00:00:00,-2.12,-4.84,-0.05,3.52,9.21,-7.11,0.51,289.0
NAHARCAP,Golden cross,2025-06-16,340.0,7,-6.06,319.38592529296875,2025-06-23 00:00:00,-0.34,338.8346252441406,2025-06-30 00:00:00,-7.29,315.2077331542969,2025-07-16 00:00:00,-15.38,287.70001220703125,2025-09-15 00:00:00,,,,,,,-13.68,293.5,2025-10-31 00:00:00,-6.06,-0.34,-7.29,-15.38,,,-13.68,338.0
NAHARCAP,Golden cross,2025-06-13,335.0,4,-5.17,317.69476318359375,2025-06-20 00:00:00,-1.54,329.8315124511719,2025-06-27 00:00:00,-6.37,313.6657409667969,2025-07-14 00:00:00,-14.03,288.0,2025-09-11 00:00:00,,,,,,,-12.39,293.5,2025-10-31 00:00:00,-5.17,-1.54,-6.37,-14.03,,,-12.39,333.0
NAHARCAP,Golden cross,2024-07-04,316.0,4,-0.98,312.889892578125,2024-07-11 00:00:00,1.05,319.3279724121094,2024-07-18 00:00:00,-4.6,301.4499816894531,2024-08-05 00:00:00,-2.17,309.13934326171875,2024-10-03 00:00:00,-1.53,311.1786804199219,2024-12-31 00:00:00,2.03,322.4201354980469,2025-07-04 00:00:00,-7.12,293.5,2025-10-31 00:00:00,-0.98,1.05,-4.6,-2.17,-1.53,2.03,-7.12,314.0
NAHARCAP,Golden cross,2024-07-03,327.0,3,-4.74,311.5032653808594,2024-07-10 00:00:00,-2.35,319.3279724121094,2024-07-18 00:00:00,-1.82,321.061279296875,2024-08-02 00:00:00,-3.83,314.46160888671875,2024-10-01 00:00:00,-4.67,311.7258605957031,2024-12-30 00:00:00,-2.4,319.1372375488281,2025-07-03 00:00:00,-10.24,293.5,2025-10-31 00:00:00,-4.74,-2.35,-1.82,-3.83,-4.67,-2.4,-10.24,324.0
NAHARCAP,Golden cross,2024-07-01,325.0,3,-1.03,321.6556091308594,2024-07-08 00:00:00,-6.42,304.1242370605469,2024-07-15 00:00:00,3.82,337.4040832519531,2024-07-31 00:00:00,-2.89,315.60565185546875,2024-09-30 00:00:00,-4.08,311.7258605957031,2024-12-30 00:00:00,3.14,335.20355224609375,2025-07-01 00:00:00,-9.69,293.5,2025-10-31 00:00:00,-1.03,-6.42,3.82,-2.89,-4.08,3.14,-9.69,322.0
